food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f2968,Millet with mung beans and tomato,489.8661568,109,39.1,21.6,50,Lunch,Sri Lankan,376
f2969,Bread with lean beef and cucumber,693.2122368,49.4,48.1,50.34,56,Dinner,Sri Lankan,533
f2970,Kurakkan with lean beef and carrot,487.7151052,15.5,34,41.1,50,Breakfast,Sri Lankan,375
f2971,Barley with grilled fish and tomato,457.1701721,44.1,34.6,20.22,48,Breakfast,Sri Lankan,351
f2972,Bread with egg and carrot,1031.64436,140.6,40.1,66.24,47,Breakfast,Sri Lankan,793
f2973,Barley with tofu and carrot,569.7418738,52.8,36.2,28.98,47,Snack,Sri Lankan,438
f2974,Barley with lentils and cabbage,554.3977055,90.42,21.2,23.5,52,Lunch,Sri Lankan,426
f2975,Kurakkan with fish and onion,464.0535373,87.2,41.9,27.6,51,Snack,Sri Lankan,357
f2976,Bread with skinless chicken and beans,717.3040152,105.3,48.2,37.02,48,Lunch,Sri Lankan,552
f2977,Barley with mung beans and tomato,521.8451243,83.34,23.6,23.2,57,Breakfast,Sri Lankan,401
f2978,Quinoa with skinless chicken and cabbage,701.9598468,47.28,67.5,39,37,Dinner,Sri Lankan,540
f2979,Millet with grilled fish and cabbage,866.873805,77.7,28.5,67.14,54,Snack,Sri Lankan,666
f2980,Millet with tofu and cucumber,724.3307838,69.4,62.4,44.58,60,Lunch,Sri Lankan,557
f2981,Millet with lentils and tomato,886.6634802,130,20.4,56.94,47,Breakfast,Sri Lankan,682
f2982,Bread with mung beans and beans,658.9388148,115.1,38,31.44,55,Breakfast,Sri Lankan,507
f2983,Barley with tofu and cucumber,484.2734225,47.94,57.1,27.3,38,Lunch,Sri Lankan,372
f2984,Barley with lentils and tomato,617.2084128,73.68,33.5,25.26,39,Breakfast,Sri Lankan,474
f2985,Bread with lean beef and tomato,980.879541,103.4,59.9,64.5,59,Lunch,Sri Lankan,754
f2986,Bread with tofu and carrot,435.3728489,57.5,31.8,22.44,50,Lunch,Sri Lankan,334
f2987,Bread with skinless chicken and tomato,490.0095602,77.2,38.6,22.44,50,Lunch,Sri Lankan,376
f2988,Millet with lentils and cucumber,442.1606119,64,17.4,11.2,60,Snack,Sri Lankan,340
f2989,Kurakkan with grilled fish and carrot,487.8585086,29,34,37.26,47,Lunch,Sri Lankan,375
f2990,Barley with lentils and cabbage,563.5755258,59.1,47.1,21.72,47,Lunch,Sri Lankan,433
f2991,Quinoa with chicken and tomato,368.833652,36.06,30.3,26.1,40,Lunch,Sri Lankan,283
f2992,Millet with lean beef and onion,638.1453156,103.3,60.4,25.26,60,Snack,Sri Lankan,490
f2993,Barley with grilled fish and cucumber,630.6883368,70.56,59.9,22.5,49,Dinner,Sri Lankan,485
f2994,Quinoa with skinless chicken and tomato,575.7648184,62.22,44.7,23.7,60,Dinner,Sri Lankan,442
f2995,Millet with chicken and onion,534.7514341,91.5,62.1,27.9,53,Snack,Sri Lankan,411
f2996,Barley with fish and cabbage,526.290631,82.98,34.7,15.7,58,Lunch,Sri Lankan,405
f2997,Quinoa with grilled fish and tomato,557.2657744,59.76,48,20.82,59,Lunch,Sri Lankan,428
f2998,Quinoa with tofu and beans,949.760994,107.88,64.4,40.08,58,Dinner,Sri Lankan,730
f2999,Bread with tofu and onion,835.1816442,137.2,64,37.62,50,Lunch,Sri Lankan,642
f3000,Barley with egg and tomato,647.6099424,104.28,45.7,19.1,36,Lunch,Sri Lankan,498
f3001,Bread with grilled fish and carrot,856.8355638,53.1,35.5,70.74,58,Lunch,Sri Lankan,659
f3002,Quinoa with lentils and cucumber,581.3575526,72.06,54.7,26.9,40,Breakfast,Sri Lankan,447
f3003,Kurakkan with tofu and onion,902.868069,73.9,33.6,71.52,45,Breakfast,Sri Lankan,694
f3004,Kurakkan with beef and beans,521.9885277,25.5,57.5,17.8,56,Dinner,Sri Lankan,402
f3005,Millet with tofu and cabbage,637.7151054,65.7,81.3,29.16,48,Dinner,Sri Lankan,490
f3006,Kurakkan with mung beans and carrot,196.7017208,14.8,23.7,4.5,55,Breakfast,Sri Lankan,151
f3007,Bread with mung beans and carrot,878.489484,54.5,19.1,77.7,49,Snack,Sri Lankan,675
f3008,Bread with egg and beans,606.739962,74.3,30.2,39.36,46,Dinner,Sri Lankan,466
f3009,Bread with egg and onion,571.749522,69.5,54.3,29.52,55,Breakfast,Sri Lankan,439
f3010,Barley with mung beans and onion,708.4130022,86.94,36.1,29.46,36,Lunch,Sri Lankan,544
f3011,Millet with lean beef and beans,711.998088,84.9,63.9,38.4,59,Snack,Sri Lankan,547
f3012,Quinoa with skinless chicken and carrot,696.0803058,90.48,41.9,25.2,37,Snack,Sri Lankan,535
f3013,Millet with lentils and tomato,897.8489484,100,18.2,67.92,48,Breakfast,Sri Lankan,690
f3014,Kurakkan with tofu and cabbage,540.1529637,22.2,54.2,23.8,47,Snack,Sri Lankan,416
f3015,Bread with lentils and carrot,879.493308,64.4,27.7,72.6,60,Breakfast,Sri Lankan,676
f3016,Bread with lean beef and carrot,366.8260038,25.5,52.7,18.96,50,Breakfast,Sri Lankan,282
f3017,Millet with lean beef and carrot,529.0152964,90.9,26.2,25.38,51,Snack,Sri Lankan,406
f3018,Kurakkan with lentils and cucumber,503.3460803,114.2,14.8,20.52,48,Dinner,Sri Lankan,387
f3019,Barley with egg and tomato,653.632887,83.82,56.2,19.5,47,Lunch,Sri Lankan,502
f3020,Bread with skinless chicken and cucumber,680.5927344,112.5,69.6,25.86,48,Lunch,Sri Lankan,523
f3021,Bread with lean beef and beans,1208.173996,115.4,55.3,88.32,59,Dinner,Sri Lankan,929
f3022,Kurakkan with lean beef and cabbage,519.6940727,79.7,43.3,24.24,54,Snack,Sri Lankan,399
f3023,Barley with fish and cabbage,483.8432122,56.4,39.2,25.6,50,Breakfast,Sri Lankan,372
f3024,Bread with lentils and onion,548.9483747,116.3,34.8,18.72,51,Snack,Sri Lankan,422
f3025,Millet with grilled fish and beans,638.2887192,121.6,50.5,23.58,58,Snack,Sri Lankan,490
f3026,Bread with egg and beans,725.0478012,92.4,73.4,34.2,57,Snack,Sri Lankan,558
f3027,Quinoa with chicken and onion,383.6042065,66.72,20.2,8.6,52,Snack,Sri Lankan,295
f3028,Quinoa with skinless chicken and cucumber,519.2638624,37.5,60.3,24.3,41,Lunch,Sri Lankan,399
f3029,Barley with mung beans and tomato,478.8240918,70.32,30.6,22.5,41,Lunch,Sri Lankan,368
f3030,Kurakkan with tofu and onion,749.1395796,26,28.9,68.94,50,Snack,Sri Lankan,576
f3031,Barley with lentils and tomato,487.5717017,72.18,35.6,18,51,Lunch,Sri Lankan,375
f3032,Millet with skinless chicken and beans,1069.216061,62,43,90.9,48,Dinner,Sri Lankan,822
f3033,Kurakkan with mung beans and cucumber,378.7284895,71.9,28.6,24.9,49,Breakfast,Sri Lankan,291
f3034,Barley with mung beans and beans,701.8164438,72.42,22.4,36.78,38,Snack,Sri Lankan,540
f3035,Barley with tofu and cabbage,791.5869978,54.84,28.4,55.92,37,Breakfast,Sri Lankan,609
f3036,Millet with tofu and onion,662.380497,129.4,55.3,22.2,51,Lunch,Sri Lankan,509
f3037,Bread with grilled fish and cabbage,664.1013384,119.3,38.9,30.78,52,Breakfast,Sri Lankan,510
f3038,Barley with egg and cabbage,339.1491396,19.14,20.1,13.1,37,Snack,Sri Lankan,261
f3039,Quinoa with tofu and tomato,455.1625239,33.3,46.1,22.5,35,Snack,Sri Lankan,350
f3040,Barley with mung beans and carrot,758.3173998,77.4,46.1,34.26,58,Snack,Sri Lankan,583
f3041,Millet with skinless chicken and carrot,718.0210326,140.3,42.4,29.46,51,Lunch,Sri Lankan,552
f3042,Bread with lean beef and tomato,601.864245,83.4,53.6,29.22,54,Lunch,Sri Lankan,463
f3043,Quinoa with skinless chicken and tomato,1022.323136,58.56,38.9,76.98,55,Snack,Sri Lankan,786
f3044,Millet with beef and beans,444.5506692,71,71.2,18,58,Lunch,Sri Lankan,342
f3045,Millet with tofu and beans,547.5143404,82.7,65.3,19.56,50,Dinner,Sri Lankan,421
f3046,Bread with skinless chicken and carrot,1127.151052,154.8,33.4,75.9,54,Snack,Sri Lankan,867
f3047,Kurakkan with egg and tomato,399.3785851,38,41.3,23.04,52,Lunch,Sri Lankan,307
f3048,Millet with grilled fish and onion,893.5468452,75.1,32.8,69.48,53,Dinner,Sri Lankan,687
f3049,Barley with egg and beans,776.6730402,122.58,30.8,22.92,48,Breakfast,Sri Lankan,597
f3050,Millet with egg and onion,732.6481836,30.8,16.3,68.7,55,Breakfast,Sri Lankan,563
f3051,Kurakkan with mung beans and onion,330.0669216,52.3,6.8,9.4,48,Lunch,Sri Lankan,254
f3052,Barley with skinless chicken and onion,956.7877632,56.04,39,67.56,44,Breakfast,Sri Lankan,736
f3053,Barley with lentils and onion,566.4435946,83.82,25.2,26.6,43,Dinner,Sri Lankan,435
f3054,Quinoa with lean beef and cucumber,779.5411092,16.74,43.2,67.62,48,Snack,Sri Lankan,599
f3055,Kurakkan with lentils and beans,631.26195,45.5,18,53.34,53,Breakfast,Sri Lankan,485
f3056,Kurakkan with egg and cucumber,573.374761,66.5,20.7,23.5,56,Dinner,Sri Lankan,441
f3057,Kurakkan with tofu and onion,578.1548757,67.6,15.7,25,52,Snack,Sri Lankan,445
f3058,Millet with lean beef and cucumber,599.4263863,90.2,50.2,24.84,49,Breakfast,Sri Lankan,460
f3059,Bread with lentils and cabbage,508.7954111,76.2,52.7,20.28,52,Dinner,Sri Lankan,391
f3060,Bread with mung beans and carrot,911.0420652,130.1,19.3,61.44,56,Breakfast,Sri Lankan,700
f3061,Barley with mung beans and onion,482.1223709,64.98,34.6,22.4,60,Snack,Sri Lankan,370
f3062,Bread with mung beans and carrot,450.5736137,76.8,48.1,26.1,53,Dinner,Sri Lankan,346
f3063,Bread with fish and cabbage,438.5277247,88.2,43.2,20.3,53,Snack,Sri Lankan,337
f3064,Millet with mung beans and tomato,521.5583174,138.1,30.9,17.9,59,Dinner,Sri Lankan,401
f3065,Millet with skinless chicken and tomato,891.6826002,67.9,30.9,72.9,48,Snack,Sri Lankan,685
f3066,Quinoa with mung beans and tomato,479.2543021,69.66,42.4,15.4,40,Dinner,Sri Lankan,368
f3067,Bread with lentils and carrot,716.7304014,162.6,32.3,25.2,58,Breakfast,Sri Lankan,551
f3068,Quinoa with egg and carrot,409.8470363,57.9,26.9,18.9,60,Snack,Sri Lankan,315
f3069,Millet with skinless chicken and cabbage,746.2715106,64.3,39.7,54.36,51,Breakfast,Sri Lankan,574
f3070,Barley with fish and cucumber,485.2772467,69,40,18.6,39,Lunch,Sri Lankan,373
f3071,Millet with chicken and onion,407.8393882,69.4,48.2,21.6,47,Lunch,Sri Lankan,313
f3072,Bread with egg and cucumber,683.6042064,110.6,55.6,31.44,51,Lunch,Sri Lankan,525
f3073,Bread with lentils and carrot,558.4130019,117.8,24.3,22.38,46,Lunch,Sri Lankan,429
f3074,Kurakkan with egg and carrot,587.2370937,30.4,28.3,22.74,51,Snack,Sri Lankan,452
f3075,Barley with skinless chicken and tomato,1063.193117,57.54,48.2,78.12,39,Snack,Sri Lankan,817
f3076,Millet with egg and onion,935.5640538,137.2,28.6,58.38,60,Breakfast,Sri Lankan,719
f3077,Kurakkan with skinless chicken and onion,561.9024857,39.6,17.9,21.18,55,Lunch,Sri Lankan,432
f3078,Quinoa with beef and carrot,492.1606118,56.64,45.7,27,57,Snack,Sri Lankan,378
f3079,Bread with lentils and cucumber,740.248566,83.1,25.4,52.98,50,Snack,Sri Lankan,569
f3080,Bread with skinless chicken and cucumber,531.166348,86.3,46.6,21.18,53,Snack,Sri Lankan,408
f3081,Kurakkan with mung beans and cucumber,390.917782,12.5,3.4,39.3,49,Snack,Sri Lankan,300
f3082,Bread with skinless chicken and cabbage,626.9598468,107.3,34.5,31.14,53,Dinner,Sri Lankan,482
f3083,Millet with mung beans and beans,593.2600382,154.2,23.3,28.5,55,Breakfast,Sri Lankan,456
f3084,Quinoa with tofu and carrot,839.3403444,21.9,22.9,77.58,40,Lunch,Sri Lankan,645
f3085,Kurakkan with lentils and carrot,548.040153,54.3,37.7,17.5,57,Dinner,Sri Lankan,422
f3086,Quinoa with skinless chicken and carrot,595.2676864,59.7,31.8,30.3,50,Lunch,Sri Lankan,457
f3087,Barley with lentils and onion,883.508604,58.92,47.2,57.6,46,Dinner,Sri Lankan,679
f3088,Bread with skinless chicken and cucumber,849.5219886,112.9,28.4,55.56,48,Breakfast,Sri Lankan,653
f3089,Barley with mung beans and carrot,657.50478,78.78,47.5,24.36,57,Snack,Sri Lankan,505
f3090,Kurakkan with tofu and beans,422.7533461,48.9,52.1,19.2,59,Breakfast,Sri Lankan,325
f3091,Kurakkan with lean beef and carrot,748.135755,143.6,36.5,33.36,54,Snack,Sri Lankan,575
f3092,Barley with grilled fish and carrot,649.3307838,90,44.3,18.3,45,Dinner,Sri Lankan,499
f3093,Kurakkan with chicken and cucumber,592.0172084,61.9,21,29.2,57,Dinner,Sri Lankan,455
f3094,Quinoa with lentils and carrot,466.3479923,80.94,18.4,14.6,49,Dinner,Sri Lankan,358
f3095,Quinoa with mung beans and carrot,553.6806883,20.94,3.8,51.36,45,Snack,Sri Lankan,426
f3096,Quinoa with lentils and carrot,702.1032504,80.16,49.4,26.82,51,Dinner,Sri Lankan,540
f3097,Millet with lean beef and onion,621.2237094,131.7,40.9,21.42,45,Dinner,Sri Lankan,477
f3098,Bread with egg and beans,892.9732314,84.7,27.6,68.64,48,Lunch,Sri Lankan,687
f3099,Bread with mung beans and cucumber,506.0707457,50.7,64,24.24,51,Lunch,Sri Lankan,389
f3100,Barley with grilled fish and cabbage,1343.260038,50.64,20.7,121.14,43,Breakfast,Sri Lankan,1033
f3101,Barley with lean beef and cucumber,865.4397708,63.6,30.1,59.64,57,Snack,Sri Lankan,666
f3102,Millet with mung beans and onion,600.2868066,83.7,54.8,29.16,54,Snack,Sri Lankan,462
f3103,Kurakkan with tofu and tomato,807.7915872,71.4,26.1,63.78,49,Dinner,Sri Lankan,621
f3104,Barley with lean beef and tomato,698.2313574,59.28,65.7,33.54,51,Breakfast,Sri Lankan,537
f3105,Bread with grilled fish and cucumber,504.6367113,86.8,47.4,19.08,50,Dinner,Sri Lankan,388
f3106,Quinoa with mung beans and beans,617.0650098,80.52,26.9,25.62,49,Breakfast,Sri Lankan,474
f3107,Bread with skinless chicken and carrot,1436.042065,88.2,31.6,129.36,59,Snack,Sri Lankan,1104
f3108,Barley with lentils and cabbage,514.5315488,38.04,56.7,19.74,37,Lunch,Sri Lankan,396
f3109,Quinoa with lentils and cabbage,658.0783938,95.64,21,23.1,37,Dinner,Sri Lankan,506
f3110,Bread with egg and onion,534.416826,58,36.9,15.4,46,Breakfast,Sri Lankan,411
f3111,Kurakkan with mung beans and carrot,713.001912,46.2,4.6,65.88,53,Dinner,Sri Lankan,548
f3112,Quinoa with mung beans and tomato,523.8527725,91.26,21.4,16,55,Dinner,Sri Lankan,403
f3113,Millet with egg and cucumber,503.2026769,136.5,25.4,18.6,52,Dinner,Sri Lankan,387
f3114,Millet with grilled fish and carrot,690.9177822,76.2,20.1,50.64,53,Breakfast,Sri Lankan,531
f3115,Kurakkan with lentils and beans,879.7801146,66.7,18.3,75.36,54,Lunch,Sri Lankan,676
f3116,Bread with lean beef and cabbage,498.040153,76.7,55.7,18.48,49,Lunch,Sri Lankan,383
f3117,Barley with tofu and tomato,943.3078392,67.86,21,68.88,41,Snack,Sri Lankan,725
f3118,Barley with egg and carrot,553.6806883,62.4,23,27.18,54,Lunch,Sri Lankan,426
f3119,Millet with chicken and tomato,571.1759082,120.5,57.2,23.6,52,Lunch,Sri Lankan,439
f3120,Quinoa with lean beef and carrot,877.4856594,63.18,42,57.24,49,Lunch,Sri Lankan,675
f3121,Quinoa with fish and tomato,411.5678776,52.44,39.1,17.9,56,Dinner,Sri Lankan,316
f3122,Quinoa with egg and beans,405.1147228,39.42,43.3,22.4,54,Snack,Sri Lankan,311
f3123,Bread with egg and cabbage,971.2715106,102.5,34.3,71.1,51,Dinner,Sri Lankan,747
f3124,Quinoa with egg and cucumber,444.1204589,68.88,18.2,23.5,41,Breakfast,Sri Lankan,341
f3125,Millet with lentils and onion,581.9311663,108.4,58.9,29.2,51,Lunch,Sri Lankan,447
f3126,Millet with lentils and carrot,648.1835562,60.5,12.7,52.08,47,Lunch,Sri Lankan,498
f3127,Kurakkan with lean beef and cucumber,567.3040153,87.4,51.3,22.5,49,Dinner,Sri Lankan,436
f3128,Barley with egg and carrot,480.4015297,64.98,34.1,23.4,36,Lunch,Sri Lankan,369
f3129,Barley with egg and cucumber,524.7131931,71.88,28.9,27.8,47,Breakfast,Sri Lankan,403
f3130,Barley with lentils and cucumber,536.6156788,88.98,29.4,15.6,57,Breakfast,Sri Lankan,412
f3131,Bread with lean beef and tomato,857.2657746,36,69.3,67.62,55,Snack,Sri Lankan,659
f3132,Millet with egg and beans,791.4435948,55.8,20.2,67.92,54,Snack,Sri Lankan,609
f3133,Kurakkan with chicken and tomato,385.0382409,45.9,56.2,24.7,49,Snack,Sri Lankan,296
f3134,Millet with lentils and onion,663.240918,103.9,13.4,41.7,49,Lunch,Sri Lankan,510
f3135,Barley with chicken and cucumber,470.3632887,62.7,37.2,19.5,50,Lunch,Sri Lankan,361
f3136,Quinoa with lentils and onion,546.3671128,39.3,28.3,16.6,37,Snack,Sri Lankan,420
f3137,Quinoa with lentils and carrot,511.4722753,42.54,12.8,17.1,46,Breakfast,Sri Lankan,393
f3138,Bread with lean beef and cabbage,560.1338432,69.2,55.7,27.66,53,Snack,Sri Lankan,430
f3139,Kurakkan with beef and cabbage,466.3001912,33.8,35.2,19.5,52,Lunch,Sri Lankan,359
f3140,Quinoa with tofu and onion,701.5296366,72.96,73.3,23.34,39,Snack,Sri Lankan,539
f3141,Quinoa with tofu and onion,589.9617591,59.28,37.5,28.2,36,Snack,Sri Lankan,453
f3142,Kurakkan with tofu and onion,440.5353728,44.2,41.1,25.32,47,Lunch,Sri Lankan,339
f3143,Millet with grilled fish and beans,779.1108984,110.3,50.8,42.06,48,Snack,Sri Lankan,599
f3144,Kurakkan with skinless chicken and onion,557.8393882,114.9,43.4,18.06,55,Lunch,Sri Lankan,429
f3145,Quinoa with lean beef and cucumber,607.743786,53.88,60.8,26.28,47,Breakfast,Sri Lankan,467
f3146,Barley with tofu and cucumber,748.5659658,49.62,23,54.12,39,Lunch,Sri Lankan,576
f3147,Quinoa with lean beef and cabbage,922.5143406,54.42,84,54.36,35,Dinner,Sri Lankan,709
f3148,Bread with tofu and cucumber,435.3728489,84.7,19.5,20.16,49,Breakfast,Sri Lankan,334
f3149,Bread with lentils and onion,683.4608028,165.8,32.8,19.8,51,Snack,Sri Lankan,525
f3150,Kurakkan with lentils and tomato,713.1453156,52.8,8.4,63,53,Lunch,Sri Lankan,548
f3151,Barley with grilled fish and beans,996.6539196,65.52,38.6,71.28,39,Lunch,Sri Lankan,766
f3152,Quinoa with skinless chicken and cabbage,557.1223709,60.42,50.6,19.38,49,Snack,Sri Lankan,428
f3153,Barley with fish and beans,555.5449331,75.66,62.1,15.2,45,Breakfast,Sri Lankan,427
f3154,Barley with skinless chicken and beans,937.8585084,44.52,40.7,74.04,45,Breakfast,Sri Lankan,721
f3155,Bread with lentils and beans,762.3326958,80.5,25.1,54.6,60,Lunch,Sri Lankan,586
f3156,Millet with mung beans and cabbage,465.2007648,97.4,35.6,23.2,53,Breakfast,Sri Lankan,357
f3157,Kurakkan with mung beans and cucumber,470.2198853,6.7,5.6,49.56,50,Snack,Sri Lankan,361
f3158,Quinoa with tofu and beans,753.4416828,12.36,28.3,70.98,49,Lunch,Sri Lankan,579
f3159,Kurakkan with lean beef and cabbage,376.290631,39.8,39.6,19.56,53,Dinner,Sri Lankan,289
f3160,Millet with grilled fish and beans,1096.175908,130.4,33.5,78.78,48,Breakfast,Sri Lankan,843
f3161,Quinoa with tofu and onion,550.4302103,34.62,25.5,21.8,53,Breakfast,Sri Lankan,423
f3162,Bread with lentils and carrot,984.4646274,132.6,41.3,61.08,55,Dinner,Sri Lankan,757
f3163,Bread with grilled fish and onion,782.122371,60,33.5,61.44,57,Dinner,Sri Lankan,601
f3164,Quinoa with egg and beans,513.1453155,19.44,26.7,30,46,Snack,Sri Lankan,395
f3165,Barley with lean beef and onion,802.0554492,81.6,42.6,35.88,39,Breakfast,Sri Lankan,616
f3166,Kurakkan with tofu and beans,385.8986615,61.8,25.3,19.32,54,Breakfast,Sri Lankan,297
f3167,Kurakkan with lentils and cabbage,443.833652,106.4,20.1,24.8,58,Lunch,Sri Lankan,341
f3168,Barley with lean beef and cucumber,975.8604204,46.68,46.7,74.22,60,Breakfast,Sri Lankan,750
f3169,Millet with tofu and beans,653.3460804,129.5,44.7,23.7,48,Breakfast,Sri Lankan,502
f3170,Quinoa with egg and cucumber,1053.441683,48.9,46,82.14,55,Lunch,Sri Lankan,810
f3171,Millet with mung beans and tomato,376.1472275,107,19.1,8.3,54,Snack,Sri Lankan,289
f3172,Bread with egg and cucumber,782.5525812,138,59,33.48,50,Snack,Sri Lankan,601
f3173,Bread with lean beef and onion,632.5525812,64.1,62.2,35.46,46,Dinner,Sri Lankan,486
f3174,Quinoa with beef and cabbage,398.374761,21.9,60.6,28.8,37,Snack,Sri Lankan,306
f3175,Quinoa with egg and tomato,757.6003824,46.38,21,58.38,58,Dinner,Sri Lankan,582
f3176,Quinoa with tofu and cucumber,459.0344168,49.44,36.3,18.48,48,Lunch,Sri Lankan,353
f3177,Kurakkan with skinless chicken and beans,667.112811,25.2,13.3,63.12,57,Lunch,Sri Lankan,513
f3178,Quinoa with skinless chicken and cucumber,481.4053537,47.94,42.4,19.5,38,Snack,Sri Lankan,370
f3179,Millet with skinless chicken and carrot,922.0841298,86.7,59,62.46,46,Breakfast,Sri Lankan,709
f3180,Bread with lentils and cucumber,566.5869981,96.9,25.9,28.08,49,Dinner,Sri Lankan,435
f3181,Bread with tofu and cabbage,514.1013385,73.3,48.9,23.64,52,Lunch,Sri Lankan,395
f3182,Bread with lentils and cucumber,778.250478,76,37.3,55.92,46,Dinner,Sri Lankan,598
f3183,Kurakkan with beef and cabbage,335.8030593,5.8,54.6,9.3,52,Breakfast,Sri Lankan,258
f3184,Kurakkan with tofu and cucumber,731.0707458,55.2,21.2,60.84,48,Snack,Sri Lankan,562
f3185,Barley with skinless chicken and cabbage,771.6539196,45.3,29.1,56.28,36,Breakfast,Sri Lankan,593
f3186,Kurakkan with tofu and beans,289.6749522,38.6,14.1,8.1,47,Dinner,Sri Lankan,223
f3187,Quinoa with tofu and cucumber,583.4130019,42.06,27.7,19.3,49,Snack,Sri Lankan,449
f3188,Quinoa with egg and onion,791.1567876,52.14,12,61.68,60,Dinner,Sri Lankan,608
f3189,Kurakkan with tofu and cucumber,481.9789675,60.5,33,27.78,57,Snack,Sri Lankan,370
f3190,Kurakkan with lentils and cabbage,497.4665392,100.2,26.9,20.4,55,Snack,Sri Lankan,382
f3191,Barley with egg and beans,768.3556404,56.28,48.2,46.26,44,Snack,Sri Lankan,591
f3192,Bread with grilled fish and beans,805.7839386,74.2,43,57.78,60,Dinner,Sri Lankan,619
f3193,Millet with skinless chicken and cabbage,709.99044,52.3,24.8,58.44,49,Dinner,Sri Lankan,546
f3194,Barley with beef and onion,507.4091778,40.98,21.6,13.5,56,Breakfast,Sri Lankan,390
f3195,Millet with egg and cucumber,507.0745698,45,65,25.62,48,Breakfast,Sri Lankan,390
f3196,Barley with mung beans and tomato,893.4034416,55.8,26,67.26,55,Breakfast,Sri Lankan,687
f3197,Kurakkan with egg and cabbage,825.2868066,51,23.8,71.7,49,Lunch,Sri Lankan,634
f3198,Millet with egg and cucumber,363.957935,66.8,21.3,27.1,45,Snack,Sri Lankan,280
f3199,Bread with lentils and carrot,971.7017208,95.4,13,79.5,55,Snack,Sri Lankan,747
f3200,Quinoa with skinless chicken and beans,1098.75717,89.7,40.6,71.46,47,Breakfast,Sri Lankan,845
f3201,Bread with lean beef and onion,826.5774378,116.5,52.9,46.02,53,Dinner,Sri Lankan,636
f3202,Kurakkan with tofu and tomato,492.7342256,104.9,29.7,19.02,53,Snack,Sri Lankan,379
f3203,Quinoa with skinless chicken and tomato,527.8680688,49.02,41.4,23.28,47,Breakfast,Sri Lankan,406
f3204,Bread with lean beef and cucumber,894.9808794,44.9,93.4,63,48,Snack,Sri Lankan,688
f3205,Quinoa with egg and beans,558.5564054,31.8,21.6,42.06,42,Breakfast,Sri Lankan,429
f3206,Kurakkan with tofu and cabbage,370.9847036,63.2,34.9,22.4,52,Breakfast,Sri Lankan,285
f3207,Quinoa with egg and tomato,482.2657744,48.9,43.9,19.02,42,Lunch,Sri Lankan,370
f3208,Bread with skinless chicken and carrot,651.1950288,85.2,51.2,34.98,50,Snack,Sri Lankan,501
f3209,Barley with tofu and beans,595.8413002,84.24,30.8,28.7,58,Snack,Sri Lankan,458
f3210,Bread with lean beef and onion,772.9445508,66.6,44.8,55.74,52,Dinner,Sri Lankan,594
f3211,Kurakkan with egg and cucumber,483.8432122,117.7,21.2,26,46,Dinner,Sri Lankan,372
f3212,Barley with tofu and cucumber,801.9120456,114.78,60.6,20.76,52,Snack,Sri Lankan,616
f3213,Millet with skinless chicken and tomato,806.7877632,88.4,36.5,54.96,46,Snack,Sri Lankan,620
f3214,Kurakkan with grilled fish and tomato,685.0382412,5,34.9,66.06,54,Snack,Sri Lankan,526
f3215,Millet with grilled fish and carrot,624.5219886,146.2,20.1,22.8,48,Dinner,Sri Lankan,480
f3216,Quinoa with lentils and tomato,526.1472275,35.52,49.3,28.14,52,Dinner,Sri Lankan,405
f3217,Millet with egg and tomato,867.877629,90.2,36.2,59.64,50,Breakfast,Sri Lankan,667
f3218,Quinoa with mung beans and carrot,800.3346078,45.24,10.4,65.22,42,Breakfast,Sri Lankan,615
f3219,Quinoa with egg and cucumber,662.5239006,14.94,26.8,60.3,58,Lunch,Sri Lankan,509
f3220,Barley with lean beef and carrot,929.5411092,58.5,43.1,65.04,53,Snack,Sri Lankan,715
f3221,Bread with lean beef and onion,897.2753346,124.5,41.1,54.54,57,Lunch,Sri Lankan,690
f3222,Bread with mung beans and onion,806.0707458,72.4,27.4,62.22,46,Snack,Sri Lankan,619
f3223,Barley with egg and cucumber,411.5678776,51.54,31.8,21.5,37,Breakfast,Sri Lankan,316
f3224,Kurakkan with egg and tomato,440.9655832,45.7,17.1,20.3,55,Dinner,Sri Lankan,339
f3225,Barley with lentils and onion,1075.095602,62.94,40.9,78.36,58,Dinner,Sri Lankan,826
f3226,Kurakkan with lean beef and onion,781.118547,64.2,51.4,55.86,59,Breakfast,Sri Lankan,600
f3227,Bread with chicken and tomato,471.7973231,97.3,45.3,21.1,51,Dinner,Sri Lankan,363
f3228,Kurakkan with egg and cabbage,336.7590822,36.5,9.5,15.5,47,Snack,Sri Lankan,259
f3229,Barley with tofu and cabbage,448.9961759,55.08,44.6,16.2,45,Snack,Sri Lankan,345
f3230,Millet with tofu and cucumber,462.4760994,80.4,35.2,19.8,55,Dinner,Sri Lankan,355
f3231,Kurakkan with lentils and onion,390.3441683,97.1,19,18.1,54,Breakfast,Sri Lankan,300
f3232,Barley with mung beans and cabbage,490.0095602,49.44,55,24.7,60,Lunch,Sri Lankan,376
f3233,Millet with mung beans and onion,813.0975144,105.3,12.4,58.92,57,Lunch,Sri Lankan,625
f3234,Kurakkan with skinless chicken and cucumber,836.1854682,24.6,25.7,79.98,50,Breakfast,Sri Lankan,643
f3235,Quinoa with lentils and onion,727.9158702,74.22,50.4,33.48,48,Snack,Sri Lankan,559
